source,target
5xd2Tg7Zo8755eCy8Gxkp8,2O3v9rCTzLhPFaGaAVgZLt
5xd2Tg7Zo8755eCy8Gxkp8,2sG4zTOLvjKG1PSoOyf5Ej
5xd2Tg7Zo8755eCy8Gxkp8,4RjamFQJNT8nVbTKXJDJgv
5xd2Tg7Zo8755eCy8Gxkp8,23wEWD21D4TPYiJugoXmYb
5xd2Tg7Zo8755eCy8Gxkp8,3SCOuAxngTC1yGjKMcIPEd
5xd2Tg7Zo8755eCy8Gxkp8,6HTUcOExehqydqa7C3usAa
5xd2Tg7Zo8755eCy8Gxkp8,7K5OqI5GnphpZMfIRs2UsI
5xd2Tg7Zo8755eCy8Gxkp8,2tYwhzzfvvDr29BbBFcHhB
5xd2Tg7Zo8755eCy8Gxkp8,5Rj6rNR8zIlUUDCs1OyPmW
6tkyhGe9hGI3Lcfo4gVh6Z,1pgDilWYDWLoOgGjf1iHNu
6tkyhGe9hGI3Lcfo4gVh6Z,0KPX4Ucy9dk82uj4GpKesn
6tkyhGe9hGI3Lcfo4gVh6Z,4obzFoKoKRHIphyHzJ35G3
6tkyhGe9hGI3Lcfo4gVh6Z,0tmwSHipWxN12fsoLcFU3B
6tkyhGe9hGI3Lcfo4gVh6Z,1mcTU81TzQhprhouKaTkpq
6tkyhGe9hGI3Lcfo4gVh6Z,1Ts9of7VPZElwPQnqnDSfW
6tkyhGe9hGI3Lcfo4gVh6Z,21451j1KhjAiaYKflxBjr1
6tkyhGe9hGI3Lcfo4gVh6Z,329e4yvIujISKGKz1BZZbO
6tkyhGe9hGI3Lcfo4gVh6Z,2XRVqqdNOt779uXNFA1Fhv
6tkyhGe9hGI3Lcfo4gVh6Z,4vhNDa5ycK0ST968ek7kRr
6tkyhGe9hGI3Lcfo4gVh6Z,1SupJlEpv7RS2tPNRaHViT
6tkyhGe9hGI3Lcfo4gVh6Z,3E6xrwgnVfYCrCs0ePERDz
6tkyhGe9hGI3Lcfo4gVh6Z,2OHKEe204spO7G7NcbeO2o
6tkyhGe9hGI3Lcfo4gVh6Z,5djTjSYAitkfuLplSN60gZ
6tkyhGe9hGI3Lcfo4gVh6Z,2VZ2AVfMD8YKe6F4FucFkR
6tkyhGe9hGI3Lcfo4gVh6Z,3SUT1jjM5hzZj9TLfLZGIP
6tkyhGe9hGI3Lcfo4gVh6Z,2mUI4K6csTQd3jieswcmiI
6tkyhGe9hGI3Lcfo4gVh6Z,53F3cdrVpYq5iM4iaa6AQ3
6tkyhGe9hGI3Lcfo4gVh6Z,64KEffDW9EtZ1y2vBYgq8T
6tkyhGe9hGI3Lcfo4gVh6Z,6Ji9LWzeJzDI6UzinPs8m8
6tkyhGe9hGI3Lcfo4gVh6Z,5RzT7CM6Ot0sh0EHefMicV
6tkyhGe9hGI3Lcfo4gVh6Z,2CIco4VLkRygEF4coO0xP1
6tkyhGe9hGI3Lcfo4gVh6Z,0t64OqoqDgnfJee9Z6IBOP
6tkyhGe9hGI3Lcfo4gVh6Z,5AmJYBIvICxss43P05MkU8
6tkyhGe9hGI3Lcfo4gVh6Z,4NEThNYJ3WyNcJWcmpjq88
6tkyhGe9hGI3Lcfo4gVh6Z,7oMRcCu0OYSCtCyS3P37iC
6tkyhGe9hGI3Lcfo4gVh6Z,7GUayRAp1ClL94DXIwMmD4
6tkyhGe9hGI3Lcfo4gVh6Z,77ziqFxp5gaInVrF2lj4ht
6tkyhGe9hGI3Lcfo4gVh6Z,7moMwCf6s2SVquYO0rrlR8
6tkyhGe9hGI3Lcfo4gVh6Z,2KxjMGXFgX1vt9grpbD3xI
6tkyhGe9hGI3Lcfo4gVh6Z,0vR2qb8m9WHeZ5ByCbimq2
6tkyhGe9hGI3Lcfo4gVh6Z,2tYwhzzfvvDr29BbBFcHhB
6tkyhGe9hGI3Lcfo4gVh6Z,6iHA8PH4L9y624nNeJ43iK
1peH5tSqnYm8W6Bo3I5egE,1olvWceFftLD9Pr5Xqs912
1peH5tSqnYm8W6Bo3I5egE,1ZJJTYGhxNqzqUqCLJoBbQ
1peH5tSqnYm8W6Bo3I5egE,0qEGZBnqUgcVlTE7EEjR2F
1peH5tSqnYm8W6Bo3I5egE,1IKP8dm7pmlkZS4V4MzKkI
1peH5tSqnYm8W6Bo3I5egE,4ay2pQwnYqa44OAnWCGix2
1peH5tSqnYm8W6Bo3I5egE,3N4eiKlBhalVh3ezRXV99N
1peH5tSqnYm8W6Bo3I5egE,6GRC8segVAr34gm6pjfSoQ
1peH5tSqnYm8W6Bo3I5egE,1S0Og7sspn3YyJmEcE43zD
1peH5tSqnYm8W6Bo3I5egE,66pTfzDThmocl1BJ3cp7vh
1peH5tSqnYm8W6Bo3I5egE,1h4iSQAKdvAAm07l6FX6dy
1peH5tSqnYm8W6Bo3I5egE,27mRThsZ9K1BYmz0rioxwp
1peH5tSqnYm8W6Bo3I5egE,1nGt9Auu0hzIZ6lI2WZWOq
1peH5tSqnYm8W6Bo3I5egE,0WmJKDQPb9P3h0cWkJ8N2m
1peH5tSqnYm8W6Bo3I5egE,4yOMX2Br1uxYG4IeRgqtfE
1peH5tSqnYm8W6Bo3I5egE,1ZerS6WmqD0I2TNNfB25WH
1peH5tSqnYm8W6Bo3I5egE,3IEvQoAohcGX7CdrbtIle7
1peH5tSqnYm8W6Bo3I5egE,1peH5tSqnYm8W6Bo3I5egE
1peH5tSqnYm8W6Bo3I5egE,0QKxTtpRfKXaV42umNlmwD
1peH5tSqnYm8W6Bo3I5egE,3Ik2TovwBiWawoShYwa4Hh
1peH5tSqnYm8W6Bo3I5egE,683jEN1S3bamBds3lIiPDk
1peH5tSqnYm8W6Bo3I5egE,1S0uvW1rgvtkNGma9su3fJ
1peH5tSqnYm8W6Bo3I5egE,0L3PoFZZQ0WyS7HgnOdd1o
1peH5tSqnYm8W6Bo3I5egE,5cj1zHnp57EyP2MlDsczYP
1peH5tSqnYm8W6Bo3I5egE,0swLXFWLqieTUTVW3OeLGI
1peH5tSqnYm8W6Bo3I5egE,4lFL1u6Cu3OxFe5idzZjJg
1peH5tSqnYm8W6Bo3I5egE,1EXjXQpDx2pROygh8zvHs4
1peH5tSqnYm8W6Bo3I5egE,28wtFivtmdKxFRfu57AhBe
0ZHPrnImGh4re3TbSNkoZl,3lY9Fxceu60W1rbon7PkuF
0ZHPrnImGh4re3TbSNkoZl,5ZqnEfVdEGmoPxtELhN7ai
0ZHPrnImGh4re3TbSNkoZl,4d3kmfoZBTuUPSUjgP45uo
0ZHPrnImGh4re3TbSNkoZl,5C4PDR4LnhZTbVnKWXuDKD
0ZHPrnImGh4re3TbSNkoZl,3TLGNOdp1UWYMnV5XG9HkR
0ZHPrnImGh4re3TbSNkoZl,0vR2qb8m9WHeZ5ByCbimq2
0ZHPrnImGh4re3TbSNkoZl,1EXjXQpDx2pROygh8zvHs4
0ZHPrnImGh4re3TbSNkoZl,5M9Bb4adKAgrOFOhc05Y50
0ZHPrnImGh4re3TbSNkoZl,5kSJMVPcTITrSZxTrHllVN
0ZHPrnImGh4re3TbSNkoZl,0haZhu4fFKt0Ag94kZDiz2
0ZHPrnImGh4re3TbSNkoZl,07YUOmWljBTXwIseAUd9TW
0ZHPrnImGh4re3TbSNkoZl,3bxfcfxKQ7rbS93s7jZhiw
0ZHPrnImGh4re3TbSNkoZl,6kaefrHSdAvxhhCVDFTCEL
0ZHPrnImGh4re3TbSNkoZl,3SCOuAxngTC1yGjKMcIPEd
0ZHPrnImGh4re3TbSNkoZl,59MLbXG0jLVwJup3KAd6m1
0ZHPrnImGh4re3TbSNkoZl,5f7z2thkqWrA4vp5Hh476O
0ZHPrnImGh4re3TbSNkoZl,4ckWVaYN8j0EZrNFRHmxZx
0ZHPrnImGh4re3TbSNkoZl,1GAymyGBvB4gQy5Z5LZ1Wj
0ZHPrnImGh4re3TbSNkoZl,5DUlefCLzVRzNWaNURTFpK
0ZHPrnImGh4re3TbSNkoZl,0dUyjgCyjfj5eMx6bX2TWf
0ZHPrnImGh4re3TbSNkoZl,1DxLCyH42yaHKGK3cl5bvG
0ZHPrnImGh4re3TbSNkoZl,3bvfu2KAve4lPHrhEFDZna
0ZHPrnImGh4re3TbSNkoZl,6mPoLPA14GtmeZgz05EAgG
4j0Oi9KU6tQB5SV80mQNHO,329e4yvIujISKGKz1BZZbO
4j0Oi9KU6tQB5SV80mQNHO,4h6Eg0dBZ4Fr8vRcSn8r5r
4j0Oi9KU6tQB5SV80mQNHO,1kN159TMqpL1NTYhIhy8dU
4j0Oi9KU6tQB5SV80mQNHO,1EXjXQpDx2pROygh8zvHs4
13yrUyUFpld9jQtmQkqR5K,1EXjXQpDx2pROygh8zvHs4
